Year,Month,Day,Time,Flight_Time_(s),Sync,Temperature_(F),Baro_Press_(atm),Baro_Altitude_ASL_(feet),Baro_Altitude_AGL_(feet),Batt_Volts,Apo_Volts,Main_Volts,3rd_Volts,4th_Volts,Velocity_Up,Velocity_DR,Velocity_CR,Inertial_Altitude,Inertial_DR_Position,Inertial_CR_position,Tilt_Angle_(deg),Future_Angle_(deg),Roll_Angle_(deg),Reserved_1,Reserved_2,Reserved_3,Rocket_FER_Hex,Apo_FER_H  ex,Main_FER_Hex,3rd_FER_Hex,4th_FER_Hex,Liftoff,Apogee,Press_Increasing,Burnout_Coast,Apo_fired,Main_fired,3rd_fired,4th_fired,Normal_Ascent,Accel_Vel_LE_0,ECI_Vvel_le_0,Tilt Exceeded 90deg,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved
2026,3,29,08:32:58.326,44.60,46,57.1,0.6680,10747.0,9603.2,4.056,4.04,4.05,2.76,0.01,-39.0,-85.0,23.0,11539.0,-4089,446,117.8,0.0,-5770.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:58.346,44.62,66,57.1,0.6688,10714.8,9571.0,4.056,4.04,4.05,2.76,0.01,-39.0,-85.0,24.0,11538.0,-4091,446,120.9,0.0,-5755.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:58.366,44.64,86,57.1,0.6688,10714.8,9571.0,4.058,4.04,4.05,2.76,0.01,-39.0,-86.0,24.0,11537.0,-4092,447,124.6,0.0,-5742.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:58.386,44.66,106,57.1,0.6688,10714.8,9571.0,4.058,4.04,4.05,2.76,0.01,-39.0,-85.0,25.0,11536.0,-4094,447,128.1,0.0,-5730.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:58.406,44.68,126,57.1,0.6688,10714.8,9571.0,4.058,4.04,4.05,2.76,0.01,-40.0,-85.0,25.0,11536.0,-4096,448,130.8,0.0,-5720.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:58.426,44.70,146,57.1,0.6684,10733.2,9589.4,4.058,4.04,4.05,2.76,0.01,-41.0,-85.0,26.0,11535.0,-4097,448,132.6,0.0,-5710.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:58.446,44.72,166,57.1,0.6684,10733.2,9589.4,4.057,4.04,4.05,2.76,0.01,-42.0,-84.0,26.0,11534.0,-4099,449,133.3,0.0,-5700.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:58.466,44.74,186,57.1,0.6685,10726.3,9582.5,4.057,4.04,4.05,2.76,0.01,-42.0,-85.0,26.0,11533.0,-4101,449,133.0,0.0,-5693.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:58.486,44.76,206,57.1,0.6686,10725.5,9581.7,4.057,4.04,4.05,2.76,0.01,-41.0,-85.0,26.0,11532.0,-4103,450,132.3,0.0,-5688.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:58.506,44.78,226,57.1,0.6691,10704.0,9560.3,4.057,4.04,4.05,2.76,0.01,-41.0,-85.0,26.0,11532.0,-4104,450,131.5,0.0,-5685.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:58.526,44.80,246,57.1,0.6691,10704.0,9560.3,4.056,4.04,4.05,2.76,0.01,-40.0,-86.0,26.0,11531.0,-4106,451,130.7,0.0,-5686.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:58.546,44.82,16,57.1,0.6690,10709.4,9565.6,4.057,4.04,4.05,2.76,0.01,-39.0,-87.0,27.0,11530.0,-4108,452,130.0,0.0,-5690.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:58.566,44.84,36,57.1,0.6690,10709.4,9565.6,4.056,4.04,4.05,2.76,0.01,-39.0,-88.0,27.0,11529.0,-4109,452,129.3,0.0,-5697.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:58.586,44.86,56,57.1,0.6690,10707.9,9564.1,4.057,4.04,4.05,2.76,0.01,-39.0,-88.0,27.0,11528.0,-4111,453,128.6,0.0,-5706.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:58.606,44.88,76,57.1,0.6690,10707.1,9563.3,4.057,4.04,4.05,2.76,0.01,-39.0,-89.0,28.0,11528.0,-4113,453,128.0,0.0,-5717.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:58.626,44.90,96,57.1,0.6692,10700.2,9556.5,4.058,4.04,4.05,2.76,0.01,-39.0,-89.0,28.0,11527.0,-4115,454,127.2,0.0,-5730.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:58.646,44.92,116,57.1,0.6692,10700.2,9556.5,4.057,4.04,4.05,2.76,0.01,-40.0,-89.0,29.0,11526.0,-4117,454,126.3,0.0,-5743.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:58.666,44.94,136,57.1,0.6686,10722.4,9578.7,4.058,4.04,4.05,2.76,0.01,-40.0,-89.0,29.0,11525.0,-4118,455,125.2,0.0,-5758.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:58.686,44.96,156,57.1,0.6686,10722.4,9578.7,4.058,4.04,4.05,2.76,0.01,-41.0,-89.0,29.0,11524.0,-4120,456,123.9,0.0,-5773.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:58.706,44.98,176,57.1,0.6688,10717.1,9573.3,4.057,4.04,4.05,2.76,0.01,-42.0,-89.0,29.0,11523.0,-4122,456,122.5,0.0,-5790.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:58.726,45.00,196,57.1,0.6688,10716.3,9572.5,4.058,4.04,4.05,2.76,0.01,-42.0,-88.0,29.0,11523.0,-4124,457,121.0,0.0,-5808.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:58.746,45.02,216,57.1,0.6693,10696.4,9552.6,4.058,4.04,4.05,2.76,0.01,-43.0,-88.0,29.0,11522.0,-4125,457,119.4,0.0,-5827.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:58.766,45.04,236,57.1,0.6693,10697.1,9553.4,4.056,4.04,4.05,2.76,0.01,-43.0,-88.0,29.0,11521.0,-4127,458,117.7,0.0,-5846.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:58.786,45.06,6,57.1,0.6696,10684.1,9540.4,4.056,4.04,4.05,2.76,0.01,-43.0,-88.0,28.0,11520.0,-4129,459,116.0,0.0,-5866.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:58.806,45.08,26,57.1,0.6696,10684.1,9540.4,4.056,4.04,4.05,2.76,0.01,-43.0,-88.0,28.0,11519.0,-4131,459,114.2,0.0,-5885.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:58.826,45.10,46,57.1,0.6690,10709.4,9565.6,4.058,4.04,4.05,2.76,0.01,-42.0,-88.0,28.0,11518.0,-4133,460,112.5,0.0,-5903.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:58.846,45.12,66,57.1,0.6690,10709.4,9565.6,4.058,4.04,4.05,2.76,0.01,-42.0,-89.0,28.0,11517.0,-4134,460,110.8,0.0,-5920.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:58.866,45.14,86,57.1,0.6686,10725.5,9581.7,4.058,4.04,4.05,2.75,0.01,-42.0,-89.0,28.0,11517.0,-4136,461,109.3,0.0,-5937.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:58.886,45.16,106,57.1,0.6685,10726.3,9582.5,4.057,4.04,4.05,2.75,0.01,-41.0,-90.0,28.0,11516.0,-4138,461,108.0,0.0,-5952.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:58.906,45.18,126,57.1,0.6688,10717.1,9573.3,4.057,4.04,4.05,2.75,0.01,-41.0,-90.0,28.0,11515.0,-4140,462,106.8,0.0,-5965.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:58.926,45.20,146,57.1,0.6688,10717.1,9573.3,4.058,4.04,4.05,2.75,0.01,-41.0,-91.0,29.0,11514.0,-4142,463,106.0,0.0,-5977.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:58.946,45.22,166,57.1,0.6689,10711.7,9567.9,4.058,4.04,4.05,2.75,0.01,-42.0,-91.0,29.0,11513.0,-4143,463,105.3,0.0,-5987.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:58.966,45.24,186,57.1,0.6689,10711.7,9567.9,4.057,4.04,4.05,2.75,0.01,-42.0,-92.0,29.0,11512.0,-4145,464,104.8,0.0,-5995.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:58.986,45.26,206,57.1,0.6693,10698.7,9554.9,4.057,4.04,4.05,2.75,0.01,-42.0,-92.0,29.0,11512.0,-4147,464,104.3,0.0,-6003.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:59.006,45.28,226,57.1,0.6693,10698.7,9554.9,4.056,4.04,4.05,2.75,0.01,-43.0,-92.0,29.0,11511.0,-4149,465,103.9,0.0,-6010.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:59.026,45.30,246,57.1,0.6692,10700.2,9556.5,4.057,4.04,4.05,2.75,0.01,-43.0,-92.0,29.0,11510.0,-4151,465,103.6,0.0,-6015.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:59.046,45.32,16,57.1,0.6692,10701.0,9557.2,4.057,4.04,4.05,2.75,0.01,-43.0,-92.0,29.0,11509.0,-4153,466,103.6,0.0,-6019.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:59.066,45.34,36,57.1,0.6693,10697.1,9553.4,4.057,4.04,4.05,2.75,0.01,-43.0,-92.0,29.0,11508.0,-4154,467,104.1,0.0,-6021.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:59.086,45.36,56,57.1,0.6693,10697.1,9553.4,4.058,4.04,4.05,2.74,0.01,-43.0,-92.0,30.0,11507.0,-4156,467,105.3,0.0,-6020.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:59.106,45.38,76,57.1,0.6695,10687.9,9544.2,4.058,4.04,4.05,2.74,0.01,-43.0,-92.0,30.0,11506.0,-4158,468,107.0,0.0,-6016.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:59.126,45.40,96,57.1,0.6695,10687.9,9544.2,4.058,4.04,4.05,2.75,0.01,-43.0,-92.0,31.0,11505.0,-4160,468,109.2,0.0,-6009.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:59.146,45.42,116,57.1,0.6698,10677.2,9533.5,4.058,4.04,4.05,2.75,0.01,-43.0,-92.0,31.0,11505.0,-4162,469,111.6,0.0,-6001.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:59.166,45.44,136,57.1,0.6698,10677.2,9533.5,4.057,4.04,4.05,2.75,0.01,-43.0,-92.0,31.0,11504.0,-4164,470,114.2,0.0,-5991.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:59.186,45.46,156,57.1,0.6697,10681.0,9537.3,4.057,4.04,4.05,2.75,0.01,-44.0,-92.0,31.0,11503.0,-4166,470,117.0,0.0,-5980.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:59.206,45.48,176,57.1,0.6697,10681.0,9537.3,4.058,4.04,4.05,2.75,0.01,-44.0,-92.0,31.0,11502.0,-4167,471,120.0,0.0,-5968.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:59.226,45.50,196,57.1,0.6700,10671.9,9528.1,4.057,4.04,4.05,2.75,0.01,-44.0,-92.0,31.0,11501.0,-4169,472,123.2,0.0,-5955.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:59.246,45.52,216,57.1,0.6700,10671.9,9528.1,4.057,4.04,4.05,2.75,0.01,-44.0,-92.0,31.0,11500.0,-4171,472,126.4,0.0,-5942.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:59.266,45.54,236,57.1,0.6702,10662.7,9518.9,4.055,4.04,4.05,2.75,0.01,-44.0,-91.0,31.0,11499.0,-4173,473,129.8,0.0,-5929.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:59.286,45.56,6,57.1,0.6702,10662.7,9518.9,4.056,4.04,4.05,2.75,0.01,-44.0,-91.0,31.0,11498.0,-4175,474,133.2,0.0,-5917.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2026,3,29,08:32:59.306,45.58,26,57.1,0.6701,10668.0,9524.3,4.057,4.04,4.05,2.75,0.01,-44.0,-91.0,31.0,11498.0,-4177,474,136.6,0.0,-5905.0,0,0,0,e5f,cca,cca,cca,4ca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
